Date,District_Name,Today_Positive,Total_Positive,Today_Discharge,Total_Discharge,Total_Active_Cases,Today_Deaths,Total_Deaths,Total_Population
19-03-2021,Uttara Kannada,0.35,10.31,0.35,10.14,0.04,0,12.39,"14,37,169"
20-03-2021,Uttara Kannada,0,10.31,0.7,10.15,0.03,0,12.39,"14,37,169"
21-03-2021,Uttara Kannada,0.77,10.32,0.83,10.16,0.03,0,12.39,"14,37,169"
22-03-2021,Uttara Kannada,0.49,10.32,0.49,10.16,0.03,0.07,12.46,"14,37,169"
23-03-2021,Uttara Kannada,0.42,10.32,0.07,10.17,0.03,0,12.46,"14,37,169"
24-03-2021,Uttara Kannada,0.7,10.33,0.28,10.17,0.04,0,12.46,"14,37,169"
25-03-2021,Uttara Kannada,0.9,10.34,0.42,10.17,0.04,0,12.46,"14,37,169"
26-03-2021,Uttara Kannada,0.9,10.35,0.49,10.18,0.05,0,12.46,"14,37,169"
27-03-2021,Uttara Kannada,0.97,10.36,0.49,10.18,0.05,0,12.46,"14,37,169"
28-03-2021,Uttara Kannada,0.77,10.37,0.14,10.18,0.06,0,12.46,"14,37,169"
29-03-2021,Uttara Kannada,1.04,10.38,0.21,10.19,0.07,0,12.46,"14,37,169"
30-03-2021,Uttara Kannada,2.78,10.41,0.63,10.19,0.09,0,12.46,"14,37,169"
31-03-2021,Uttara Kannada,2.57,10.43,0.56,10.2,0.11,0.07,12.52,"14,37,169"
01-04-2021,Uttara Kannada,3.06,10.46,1.18,10.21,0.13,0,12.52,"14,37,169"
02-04-2021,Uttara Kannada,1.74,10.48,0.83,10.22,0.14,0,12.52,"14,37,169"
03-04-2021,Uttara Kannada,2.02,10.5,1.04,10.23,0.15,0,12.52,"14,37,169"
04-04-2021,Uttara Kannada,3.41,10.53,0.9,10.24,0.17,0,12.52,"14,37,169"
05-04-2021,Uttara Kannada,3.55,10.57,2.37,10.26,0.18,0,12.52,"14,37,169"
06-04-2021,Uttara Kannada,4.59,10.61,0.9,10.27,0.22,0,12.52,"14,37,169"
07-04-2021,Uttara Kannada,2.44,10.64,0.77,10.28,0.24,0,12.52,"14,37,169"
08-04-2021,Uttara Kannada,9.88,10.74,2.02,10.3,0.32,0,12.52,"14,37,169"
09-04-2021,Uttara Kannada,4.66,10.78,5.43,10.35,0.31,0.07,12.59,"14,37,169"
10-04-2021,Uttara Kannada,4.45,10.83,4.38,10.4,0.31,0.07,12.66,"14,37,169"
11-04-2021,Uttara Kannada,5.08,10.88,8.35,10.48,0.27,0,12.66,"14,37,169"
12-04-2021,Uttara Kannada,4.45,10.92,3.9,10.52,0.28,0,12.66,"14,37,169"
13-04-2021,Uttara Kannada,5.22,10.98,4.31,10.56,0.29,0,12.66,"14,37,169"
14-04-2021,Uttara Kannada,2.85,11,3.48,10.6,0.28,0,12.66,"14,37,169"
15-04-2021,Uttara Kannada,6.19,11.07,3.62,10.63,0.31,0.14,12.8,"14,37,169"
16-04-2021,Uttara Kannada,5.01,11.12,5.71,10.69,0.3,0.07,12.87,"14,37,169"
17-04-2021,Uttara Kannada,7.1,11.19,4.87,10.74,0.32,0.07,12.94,"14,37,169"
18-04-2021,Uttara Kannada,7.24,11.26,4.94,10.79,0.34,0.14,13.08,"14,37,169"
19-04-2021,Uttara Kannada,7.38,11.33,5.98,10.85,0.36,0.07,13.15,"14,37,169"
20-04-2021,Uttara Kannada,7.38,11.41,3.9,10.89,0.39,0,13.15,"14,37,169"
21-04-2021,Uttara Kannada,11.9,11.53,2.71,10.91,0.48,0.07,13.22,"14,37,169"
22-04-2021,Uttara Kannada,11.34,11.64,6.54,10.98,0.53,0.14,13.36,"14,37,169"
23-04-2021,Uttara Kannada,12.59,11.77,1.32,10.99,0.64,0,13.36,"14,37,169"
24-04-2021,Uttara Kannada,12.87,11.89,4.94,11.04,0.72,0.14,13.5,"14,37,169"
25-04-2021,Uttara Kannada,16.91,12.06,4.87,11.09,0.84,0.07,13.57,"14,37,169"
26-04-2021,Uttara Kannada,13.22,12.2,8.28,11.17,0.89,0.21,13.78,"14,37,169"
27-04-2021,Uttara Kannada,14.26,12.34,7.86,11.25,0.95,0.07,13.85,"14,37,169"
28-04-2021,Uttara Kannada,20.94,12.55,5.08,11.3,1.11,0,13.85,"14,37,169"
29-04-2021,Uttara Kannada,26.23,12.81,7.17,11.37,1.3,0.28,14.12,"14,37,169"
30-04-2021,Uttara Kannada,29.64,13.11,12.18,11.5,1.47,0.35,14.47,"14,37,169"
01-05-2021,Uttara Kannada,47.8,13.59,19.2,11.69,1.75,0.35,14.82,"14,37,169"
02-05-2021,Uttara Kannada,37.43,13.96,12.25,11.81,2,0.49,15.31,"14,37,169"
03-05-2021,Uttara Kannada,54,14.5,20.46,12.01,2.33,0.07,15.38,"14,37,169"
04-05-2021,Uttara Kannada,57.2,15.07,20.39,12.22,2.69,0.56,15.93,"14,37,169"
05-05-2021,Uttara Kannada,59.07,15.66,25.75,12.48,3.02,1.04,16.98,"14,37,169"
06-05-2021,Uttara Kannada,51.07,16.17,29.02,12.77,3.23,0.42,17.4,"14,37,169"
07-05-2021,Uttara Kannada,57.96,16.75,27.48,13.04,3.53,0.83,18.23,"14,37,169"
08-05-2021,Uttara Kannada,71.95,17.47,50.24,13.54,3.74,0.77,19,"14,37,169"
09-05-2021,Uttara Kannada,63.81,18.11,29.02,13.83,4.08,0.63,19.62,"14,37,169"
10-05-2021,Uttara Kannada,61.58,18.73,46.13,14.29,4.23,0.77,20.39,"14,37,169"
11-05-2021,Uttara Kannada,75.43,19.48,52.95,14.82,4.44,1.25,21.64,"14,37,169"
12-05-2021,Uttara Kannada,66.8,20.15,52.26,15.35,4.58,0.56,22.2,"14,37,169"
13-05-2021,Uttara Kannada,55.04,20.7,52.33,15.87,4.6,0.97,23.17,"14,37,169"
14-05-2021,Uttara Kannada,54.76,21.25,54.97,16.42,4.58,1.04,24.21,"14,37,169"
15-05-2021,Uttara Kannada,85.31,22.1,65.06,17.07,4.78,0.28,24.49,"14,37,169"
16-05-2021,Uttara Kannada,75.63,22.86,64.57,17.72,4.88,1.67,26.16,"14,37,169"
17-05-2021,Uttara Kannada,89.62,23.75,76.82,18.48,5,1.04,27.21,"14,37,169"
18-05-2021,Uttara Kannada,55.87,24.31,54.55,19.03,4.99,1.53,28.74,"14,37,169"
19-05-2021,Uttara Kannada,57.96,24.89,92.82,19.96,4.63,0.97,29.71,"14,37,169"
20-05-2021,Uttara Kannada,40.5,25.29,74.38,20.7,4.29,0.14,29.85,"14,37,169"
21-05-2021,Uttara Kannada,53.44,25.83,67.29,21.37,4.14,1.53,31.38,"14,37,169"
22-05-2021,Uttara Kannada,94.42,26.77,93.8,22.31,4.13,1.39,32.77,"14,37,169"
23-05-2021,Uttara Kannada,59.98,27.37,65.27,22.97,4.07,1.18,33.96,"14,37,169"
24-05-2021,Uttara Kannada,77.24,28.15,73.06,23.7,4.11,0.42,34.37,"14,37,169"
25-05-2021,Uttara Kannada,69.02,28.84,64.29,24.34,4.14,1.04,35.42,"14,37,169"
26-05-2021,Uttara Kannada,54.69,29.38,53.72,24.88,4.15,0.7,36.11,"14,37,169"
27-05-2021,Uttara Kannada,45.85,29.84,46.76,25.34,4.13,0.9,37.02,"14,37,169"
28-05-2021,Uttara Kannada,48.15,30.32,50.24,25.85,4.1,0.77,37.78,"14,37,169"
29-05-2021,Uttara Kannada,37.3,30.7,45.58,26.3,4.01,1.04,38.83,"14,37,169"
30-05-2021,Uttara Kannada,35.07,31.05,72.36,27.03,3.63,0.49,39.31,"14,37,169"
31-05-2021,Uttara Kannada,44.6,31.49,65.34,27.68,3.41,0.7,40.01,"14,37,169"
01-06-2021,Uttara Kannada,23.1,31.72,44.6,28.12,3.19,0.56,40.57,"14,37,169"
02-06-2021,Uttara Kannada,31.73,32.04,24.14,28.37,3.26,0.63,41.19,"14,37,169"
03-06-2021,Uttara Kannada,40.91,32.45,42.58,28.79,3.24,0.77,41.96,"14,37,169"
04-06-2021,Uttara Kannada,38.9,32.84,40.36,29.2,3.22,0.63,42.58,"14,37,169"
05-06-2021,Uttara Kannada,22.61,33.07,24.7,29.44,3.19,0.42,43,"14,37,169"
06-06-2021,Uttara Kannada,25.05,33.32,59.63,30.04,2.84,0.42,43.42,"14,37,169"
07-06-2021,Uttara Kannada,25.33,33.57,52.53,30.56,2.57,0.14,43.56,"14,37,169"
08-06-2021,Uttara Kannada,13.01,33.7,36.81,30.93,2.33,0.35,43.91,"14,37,169"
09-06-2021,Uttara Kannada,21.71,33.92,43.77,31.37,2.11,0.14,44.04,"14,37,169"
10-06-2021,Uttara Kannada,29.64,34.21,28.53,31.66,2.12,0.14,44.18,"14,37,169"
11-06-2021,Uttara Kannada,21.64,34.43,23.87,31.89,2.09,0.14,44.32,"14,37,169"
12-06-2021,Uttara Kannada,15.93,34.59,40.29,32.3,1.85,0.14,44.46,"14,37,169"
13-06-2021,Uttara Kannada,17.4,34.76,20.25,32.5,1.82,0.21,44.67,"14,37,169"
14-06-2021,Uttara Kannada,14.19,34.9,25.81,32.76,1.7,0.07,44.74,"14,37,169"
15-06-2021,Uttara Kannada,8.49,34.99,19.62,32.95,1.58,0.35,45.09,"14,37,169"
16-06-2021,Uttara Kannada,16.63,35.16,24.84,33.2,1.5,0.21,45.3,"14,37,169"
17-06-2021,Uttara Kannada,11.76,35.27,27.42,33.48,1.34,0.14,45.44,"14,37,169"
18-06-2021,Uttara Kannada,9.18,35.36,22.13,33.7,1.21,0.21,45.65,"14,37,169"
19-06-2021,Uttara Kannada,10.02,35.46,20.39,33.9,1.1,0.35,45.99,"14,37,169"
20-06-2021,Uttara Kannada,10.16,35.57,15.93,34.06,1.04,0.35,46.34,"14,37,169"
21-06-2021,Uttara Kannada,8.28,35.65,14.33,34.2,0.98,0.35,46.69,"14,37,169"
22-06-2021,Uttara Kannada,7.93,35.73,12.11,34.33,0.93,0.35,47.04,"14,37,169"
01-07-2020,Vijayapura,1.29,0.2,0.14,0.14,0.05,0.41,0,"21,77,331"
02-07-2020,Vijayapura,1.79,0.21,0.64,0.15,0.06,0.41,0,"21,77,331"
03-07-2020,Vijayapura,0.18,0.22,1.29,0.16,0.05,0.51,0,"21,77,331"
04-07-2020,Vijayapura,1.7,0.23,1.1,0.17,0.06,0.51,0,"21,77,331"
05-07-2020,Vijayapura,2.34,0.26,1.38,0.19,0.07,0.51,0,"21,77,331"
06-07-2020,Vijayapura,1.65,0.27,0.92,0.19,0.07,0.51,0,"21,77,331"
07-07-2020,Vijayapura,1.01,0.28,0.83,0.2,0.07,0.51,0,"21,77,331"
08-07-2020,Vijayapura,0.18,0.28,0.09,0.2,0.07,0.6,0,"21,77,331"
10-07-2020,Vijayapura,4.09,0.33,0.6,0.21,0.11,0.6,0,"21,77,331"
11-07-2020,Vijayapura,2.2,0.35,0.78,0.22,0.12,0.69,0,"21,77,331"
12-07-2020,Vijayapura,0,0.35,0.46,0.23,0.12,0.05,0.73,"21,77,331"
13-07-2020,Vijayapura,3.95,0.39,3.86,0.26,0.12,0,0.73,"21,77,331"
14-07-2020,Vijayapura,2.39,0.41,3.67,0.3,0.1,0.14,0.87,"21,77,331"
15-07-2020,Vijayapura,3.67,0.45,0,0.3,0.14,0,0.87,"21,77,331"
16-07-2020,Vijayapura,6.61,0.51,2.99,0.33,0.18,0,0.87,"21,77,331"
17-07-2020,Vijayapura,5.42,0.57,3.86,0.37,0.19,0.05,0.92,"21,77,331"
19-07-2020,Vijayapura,7.85,0.73,5.83,0.47,0.24,0.05,0.96,"21,77,331"
20-07-2020,Vijayapura,7.35,0.8,2.66,0.5,0.29,0.05,1.01,"21,77,331"
21-07-2020,Vijayapura,0.6,0.81,4.68,0.55,0.25,0.05,1.06,"21,77,331"
22-07-2020,Vijayapura,2.39,0.83,2.39,0.57,0.25,0,1.06,"21,77,331"
23-07-2020,Vijayapura,0.92,0.84,2.62,0.6,0.23,0.05,1.1,"21,77,331"
24-07-2020,Vijayapura,7.26,0.91,3.9,0.64,0.27,0,1.1,"21,77,331"
25-07-2020,Vijayapura,8.04,0.99,8.91,0.73,0.26,0,1.1,"21,77,331"
26-07-2020,Vijayapura,6.06,1.05,6.57,0.79,0.25,0.05,1.15,"21,77,331"
27-07-2020,Vijayapura,5.05,1.1,0.92,0.8,0.29,0.09,1.24,"21,77,331"
28-07-2020,Vijayapura,7.03,1.17,9.23,0.89,0.27,0.05,1.29,"21,77,331"
29-07-2020,Vijayapura,4.13,1.22,1.79,0.91,0.29,0.05,1.33,"21,77,331"
30-07-2020,Vijayapura,5.7,1.27,1.38,0.92,0.33,0,1.33,"21,77,331"
31-07-2020,Vijayapura,5.42,1.33,2.25,0.95,0.37,0.23,1.56,"21,77,331"
01-08-2020,Vijayapura,5.92,1.39,2.53,0.97,0.4,0.05,1.61,"21,77,331"
02-08-2020,Vijayapura,5.19,1.44,3.12,1,0.42,0.05,1.65,"21,77,331"
03-08-2020,Vijayapura,4.23,1.48,0.41,1.01,0.46,0.09,1.75,"21,77,331"
04-08-2020,Vijayapura,3.26,1.51,3.58,1.04,0.45,0.05,1.79,"21,77,331"
05-08-2020,Vijayapura,3.03,1.54,2.89,1.07,0.45,0,1.79,"21,77,331"
06-08-2020,Vijayapura,2.66,1.57,2.85,1.1,0.45,0.05,1.84,"21,77,331"
07-08-2020,Vijayapura,6.57,1.64,5.88,1.16,0.46,0,1.84,"21,77,331"
08-08-2020,Vijayapura,6.57,1.7,7.67,1.24,0.45,0.05,1.88,"21,77,331"
09-08-2020,Vijayapura,5.92,1.76,5.05,1.29,0.46,0,1.88,"21,77,331"
10-08-2020,Vijayapura,6.38,1.82,4.64,1.33,0.47,0,1.88,"21,77,331"
11-08-2020,Vijayapura,5.56,1.88,9.05,1.42,0.44,0.09,1.97,"21,77,331"
12-08-2020,Vijayapura,5.56,1.94,4.13,1.46,0.45,0.09,2.07,"21,77,331"
13-08-2020,Vijayapura,5.56,1.99,6.84,1.53,0.44,0.09,2.16,"21,77,331"
14-08-2020,Vijayapura,6.61,2.06,5.6,1.59,0.45,0.09,2.25,"21,77,331"
15-08-2020,Vijayapura,10.66,2.16,6.2,1.65,0.49,0.09,2.34,"21,77,331"
16-08-2020,Vijayapura,7.26,2.24,8.5,1.74,0.48,0.14,2.48,"21,77,331"
17-08-2020,Vijayapura,4.87,2.29,7.49,1.81,0.45,0.14,2.62,"21,77,331"
18-08-2020,Vijayapura,2.94,2.31,10.1,1.91,0.38,0.14,2.76,"21,77,331"
19-08-2020,Vijayapura,4.91,2.36,0.87,1.92,0.41,0.09,2.85,"21,77,331"
20-08-2020,Vijayapura,5.14,2.42,6.89,1.99,0.4,0.18,3.03,"21,77,331"
21-08-2020,Vijayapura,5.7,2.47,8.54,2.08,0.37,0.18,3.21,"21,77,331"
22-08-2020,Vijayapura,6.94,2.54,5.97,2.13,0.37,0.14,3.35,"21,77,331"
23-08-2020,Vijayapura,6.15,2.6,7.12,2.21,0.36,0.18,3.54,"21,77,331"
24-08-2020,Vijayapura,6.34,2.67,4.13,2.25,0.38,0.18,3.72,"21,77,331"
25-08-2020,Vijayapura,6.2,2.73,4.96,2.3,0.39,0.18,3.9,"21,77,331"
26-08-2020,Vijayapura,6.02,2.79,4.68,2.34,0.4,0.14,4.04,"21,77,331"
27-08-2020,Vijayapura,5.56,2.84,8.08,2.42,0.38,0.14,4.18,"21,77,331"
28-08-2020,Vijayapura,6.38,2.91,6.98,2.49,0.37,0.18,4.36,"21,77,331"
29-08-2020,Vijayapura,5.97,2.97,3.95,2.53,0.39,0.18,4.55,"21,77,331"
30-08-2020,Vijayapura,5.83,3.03,9,2.62,0.36,0.18,4.73,"21,77,331"
31-08-2020,Vijayapura,3.86,3.06,5.14,2.68,0.34,0.14,4.87,"21,77,331"
01-09-2020,Vijayapura,3.08,3.1,5.14,2.73,0.32,0.18,5.05,"21,77,331"
02-09-2020,Vijayapura,5.6,3.15,3.63,2.76,0.34,0.14,5.19,"21,77,331"
03-09-2020,Vijayapura,6.02,3.21,7.95,2.84,0.32,0.09,5.28,"21,77,331"
04-09-2020,Vijayapura,3.9,3.25,5.65,2.9,0.3,0.09,5.37,"21,77,331"
06-09-2020,Vijayapura,4.41,3.34,5.74,2.99,0.3,0.09,5.56,"21,77,331"
07-09-2020,Vijayapura,5.14,3.39,5.47,3.05,0.29,0.09,5.65,"21,77,331"
08-09-2020,Vijayapura,2.8,3.42,3.35,3.08,0.28,0.09,5.74,"21,77,331"
09-09-2020,Vijayapura,2.62,3.45,0.96,3.09,0.3,0.09,5.83,"21,77,331"
10-09-2020,Vijayapura,2.89,3.48,2.53,3.12,0.3,0.14,5.97,"21,77,331"
11-09-2020,Vijayapura,4.23,3.52,4.41,3.16,0.3,0.09,6.06,"21,77,331"
12-09-2020,Vijayapura,2.66,3.55,3.35,3.19,0.29,0.05,6.11,"21,77,331"
13-09-2020,Vijayapura,1.38,3.56,3.86,3.23,0.27,0.05,6.15,"21,77,331"
14-09-2020,Vijayapura,8.08,3.64,3.12,3.26,0.31,0.09,6.25,"21,77,331"
15-09-2020,Vijayapura,6.02,3.7,4,3.3,0.33,0.09,6.34,"21,77,331"
16-09-2020,Vijayapura,5.28,3.75,2.99,3.33,0.36,0.09,6.43,"21,77,331"
17-09-2020,Vijayapura,4.91,3.8,3.4,3.37,0.37,0.09,6.52,"21,77,331"
18-09-2020,Vijayapura,3.95,3.84,3.54,3.4,0.37,0.05,6.57,"21,77,331"
19-09-2020,Vijayapura,4,3.88,3.86,3.44,0.37,0.09,6.66,"21,77,331"
20-09-2020,Vijayapura,3.72,3.92,4.68,3.49,0.36,0.05,6.71,"21,77,331"
21-09-2020,Vijayapura,4.68,3.97,4.13,3.53,0.37,0.09,6.8,"21,77,331"
22-09-2020,Vijayapura,3.67,4,3.44,3.56,0.37,0.09,6.89,"21,77,331"
23-09-2020,Vijayapura,3.77,4.04,5.47,3.62,0.35,0.09,6.98,"21,77,331"
24-09-2020,Vijayapura,3.63,4.08,6.34,3.68,0.32,0.09,7.07,"21,77,331"
25-09-2020,Vijayapura,8.4,4.16,8.82,3.77,0.32,0.09,7.16,"21,77,331"
26-09-2020,Vijayapura,3.08,4.19,5.01,3.82,0.3,0.09,7.26,"21,77,331"
27-09-2020,Vijayapura,1.61,4.21,4.27,3.86,0.27,0.14,7.39,"21,77,331"
28-09-2020,Vijayapura,5.37,4.26,2.85,3.89,0.29,0.05,7.44,"21,77,331"
29-09-2020,Vijayapura,6.34,4.32,3.72,3.93,0.32,0.05,7.49,"21,77,331"
30-09-2020,Vijayapura,3.67,4.36,3.63,3.97,0.32,0.05,7.53,"21,77,331"
01-10-2020,Vijayapura,11.8,4.48,3.35,4,0.4,0.05,7.58,"21,77,331"
02-10-2020,Vijayapura,6.71,4.55,2.8,4.03,0.44,0.05,7.62,"21,77,331"
03-10-2020,Vijayapura,4.45,4.59,6.02,4.09,0.43,0.05,7.67,"21,77,331"
04-10-2020,Vijayapura,6.98,4.66,1.97,4.11,0.48,0.05,7.72,"21,77,331"
05-10-2020,Vijayapura,6.25,4.72,3.63,4.14,0.5,0.05,7.76,"21,77,331"
06-10-2020,Vijayapura,3.67,4.76,2.62,4.17,0.51,0.05,7.81,"21,77,331"
07-10-2020,Vijayapura,3.35,4.79,4.09,4.21,0.5,0.05,7.85,"21,77,331"
08-10-2020,Vijayapura,5.05,4.84,5.19,4.26,0.5,0.05,7.9,"21,77,331"
09-10-2020,Vijayapura,4.23,4.89,7.16,4.33,0.47,0.05,7.95,"21,77,331"
10-10-2020,Vijayapura,5.97,4.95,10.84,4.44,0.42,0.05,7.99,"21,77,331"
11-10-2020,Vijayapura,7.58,5.02,6.43,4.51,0.43,0.05,8.04,"21,77,331"
12-10-2020,Vijayapura,4.18,5.06,4.09,4.55,0.44,0.05,8.08,"21,77,331"
13-10-2020,Vijayapura,4,5.1,6.06,4.61,0.41,0.05,8.13,"21,77,331"
14-10-2020,Vijayapura,5.88,5.16,6.2,4.67,0.41,0.09,8.22,"21,77,331"
15-10-2020,Vijayapura,7.35,5.24,9.92,4.77,0.38,0.09,8.31,"21,77,331"
16-10-2020,Vijayapura,3.35,5.27,6.25,4.83,0.35,0.09,8.4,"21,77,331"
17-10-2020,Vijayapura,3.17,5.3,8.13,4.91,0.3,0.05,8.45,"21,77,331"
18-10-2020,Vijayapura,4.36,5.34,5.88,4.97,0.29,0.05,8.5,"21,77,331"
19-10-2020,Vijayapura,2.02,5.36,7.9,5.05,0.23,0.05,8.54,"21,77,331"
20-10-2020,Vijayapura,3.67,5.4,4.09,5.09,0.22,0.05,8.59,"21,77,331"
21-10-2020,Vijayapura,1.75,5.42,3.44,5.13,0.21,0.05,8.63,"21,77,331"
22-10-2020,Vijayapura,3.81,5.46,4.27,5.17,0.2,0.05,8.68,"21,77,331"
24-10-2020,Vijayapura,2.85,5.53,3.72,5.24,0.2,0.05,8.77,"21,77,331"
25-10-2020,Vijayapura,2.25,5.55,4.5,5.28,0.18,0,8.77,"21,77,331"
26-10-2020,Vijayapura,2.89,5.58,2.71,5.31,0.18,0,8.77,"21,77,331"
27-10-2020,Vijayapura,5.88,5.64,2.89,5.34,0.21,0.05,8.82,"21,77,331"
28-10-2020,Vijayapura,1.7,5.66,1.79,5.36,0.21,0.05,8.86,"21,77,331"
29-10-2020,Vijayapura,3.26,5.69,2.39,5.38,0.22,0.05,8.91,"21,77,331"
30-10-2020,Vijayapura,3.44,5.72,3.31,5.41,0.22,0,8.91,"21,77,331"
31-10-2020,Vijayapura,5.6,5.78,3.17,5.45,0.24,0.05,8.96,"21,77,331"
01-12-2020,Vijayapura,0.55,6.33,1.01,6.19,0.05,0,9.23,"21,77,331"
02-12-2020,Vijayapura,1.01,6.34,1.01,6.2,0.05,0.05,9.28,"21,77,331"
03-12-2020,Vijayapura,0.55,6.35,1.1,6.21,0.05,0,9.28,"21,77,331"
04-12-2020,Vijayapura,0.55,6.36,0.51,6.21,0.05,0,9.28,"21,77,331"
05-12-2020,Vijayapura,0.41,6.36,1.19,6.23,0.04,0,9.28,"21,77,331"
06-12-2020,Vijayapura,0.6,6.37,0.51,6.23,0.04,0,9.28,"21,77,331"
07-12-2020,Vijayapura,0.64,6.37,0.69,6.24,0.04,0,9.28,"21,77,331"
08-12-2020,Vijayapura,0.28,6.37,0.46,6.24,0.04,0,9.28,"21,77,331"
09-12-2020,Vijayapura,0.46,6.38,0.55,6.25,0.04,0,9.28,"21,77,331"
10-12-2020,Vijayapura,0.73,6.39,0.73,6.25,0.04,0,9.28,"21,77,331"
11-12-2020,Vijayapura,0.64,6.39,0.41,6.26,0.04,0.05,9.32,"21,77,331"
12-12-2020,Vijayapura,0.83,6.4,0.6,6.27,0.04,0,9.32,"21,77,331"
13-12-2020,Vijayapura,0.51,6.41,0.73,6.27,0.04,0,9.32,"21,77,331"
14-12-2020,Vijayapura,0.69,6.41,0.87,6.28,0.04,0,9.32,"21,77,331"
15-12-2020,Vijayapura,0.78,6.42,0.37,6.28,0.04,0,9.32,"21,77,331"
16-12-2020,Vijayapura,0.28,6.42,0.32,6.29,0.04,0,9.32,"21,77,331"
17-12-2020,Vijayapura,0.64,6.43,0.32,6.29,0.05,0,9.32,"21,77,331"
18-12-2020,Vijayapura,1.15,6.44,0.6,6.3,0.05,0,9.32,"21,77,331"
19-12-2020,Vijayapura,0.46,6.45,0.55,6.3,0.05,0,9.32,"21,77,331"
20-12-2020,Vijayapura,1.06,6.46,0.51,6.31,0.06,0.05,9.37,"21,77,331"
21-12-2020,Vijayapura,0.69,6.46,1.01,6.32,0.05,0,9.37,"21,77,331"
22-12-2020,Vijayapura,0.37,6.47,0.55,6.32,0.05,0,9.37,"21,77,331"
23-12-2020,Vijayapura,0.78,6.48,0.55,6.33,0.05,0,9.37,"21,77,331"
24-12-2020,Vijayapura,0.96,6.49,0.87,6.34,0.05,0,9.37,"21,77,331"
25-12-2020,Vijayapura,0.55,6.49,0.51,6.34,0.05,0,9.37,"21,77,331"
26-12-2020,Vijayapura,0.55,6.5,0.87,6.35,0.05,0,9.37,"21,77,331"
27-12-2020,Vijayapura,0.23,6.5,1.15,6.36,0.04,0,9.37,"21,77,331"
28-12-2020,Vijayapura,0.41,6.5,0.64,6.37,0.04,0,9.37,"21,77,331"
29-12-2020,Vijayapura,0.23,6.5,0.78,6.38,0.03,0,9.37,"21,77,331"
30-12-2020,Vijayapura,0.87,6.51,0.41,6.38,0.04,0,9.37,"21,77,331"
31-12-2020,Vijayapura,0.32,6.52,0.83,6.39,0.03,0.05,9.42,"21,77,331"
01-01-2021,Vijayapura,0.87,6.53,0.55,6.39,0.04,0,9.42,"21,77,331"
02-01-2021,Vijayapura,1.15,6.54,0.37,6.4,0.04,0,9.42,"21,77,331"
03-01-2021,Vijayapura,0.37,6.54,0.46,6.4,0.04,0,9.42,"21,77,331"
04-01-2021,Vijayapura,0.51,6.55,0.6,6.41,0.04,0.05,9.46,"21,77,331"
05-01-2021,Vijayapura,0.41,6.55,1.01,6.42,0.04,0,9.46,"21,77,331"
06-01-2021,Vijayapura,0.32,6.55,0.55,6.42,0.03,0,9.46,"21,77,331"
07-01-2021,Vijayapura,0.69,6.56,0.6,6.43,0.03,0,9.46,"21,77,331"
08-01-2021,Vijayapura,0.28,6.56,0.87,6.44,0.03,0,9.46,"21,77,331"
09-01-2021,Vijayapura,0.69,6.57,0.51,6.44,0.03,0,9.46,"21,77,331"
10-01-2021,Vijayapura,0.28,6.57,0.41,6.45,0.03,0,9.46,"21,77,331"
11-01-2021,Vijayapura,0.23,6.57,0.23,6.45,0.03,0,9.46,"21,77,331"
12-01-2021,Vijayapura,0.41,6.58,0.32,6.45,0.03,0,9.46,"21,77,331"
13-01-2021,Vijayapura,0.14,6.58,0.18,6.46,0.03,0,9.46,"21,77,331"
14-01-2021,Vijayapura,0.18,6.58,0.55,6.46,0.03,0,9.46,"21,77,331"
15-01-2021,Vijayapura,0.32,6.59,0.41,6.47,0.02,0,9.46,"21,77,331"
16-01-2021,Vijayapura,0.69,6.59,0.32,6.47,0.03,0,9.46,"21,77,331"
17-01-2021,Vijayapura,0.51,6.6,0.23,6.47,0.03,0,9.46,"21,77,331"
18-01-2021,Vijayapura,0.09,6.6,0.14,6.47,0.03,0,9.46,"21,77,331"
19-01-2021,Vijayapura,0.09,6.6,0.28,6.48,0.03,0,9.46,"21,77,331"
20-01-2021,Vijayapura,0.55,6.6,0.64,6.48,0.03,0,9.46,"21,77,331"
21-01-2021,Vijayapura,0.09,6.61,0.83,6.49,0.02,0,9.46,"21,77,331"
22-01-2021,Vijayapura,0.14,6.61,0.28,6.49,0.02,0,9.46,"21,77,331"
23-01-2021,Vijayapura,0.32,6.61,0.46,6.5,0.02,0,9.46,"21,77,331"
24-01-2021,Vijayapura,0.09,6.61,0.28,6.5,0.02,0,9.46,"21,77,331"
25-01-2021,Vijayapura,0.23,6.61,0.41,6.5,0.01,0,9.46,"21,77,331"
26-01-2021,Vijayapura,0.09,6.61,0.51,6.51,0.01,0,9.46,"21,77,331"
27-01-2021,Vijayapura,0.09,6.61,0.14,6.51,0.01,0,9.46,"21,77,331"
28-01-2021,Vijayapura,0.09,6.62,0.09,6.51,0.01,0,9.46,"21,77,331"
29-01-2021,Vijayapura,0.05,6.62,0.14,6.51,0.01,0,9.46,"21,77,331"
30-01-2021,Vijayapura,0.14,6.62,0.23,6.52,0.01,0,9.46,"21,77,331"
31-01-2021,Vijayapura,0.18,6.62,0.28,6.52,0.01,0,9.46,"21,77,331"
01-02-2021,Vijayapura,0.18,6.62,0.18,6.52,0.01,0,9.46,"21,77,331"
02-02-2021,Vijayapura,0.18,6.62,0.09,6.52,0.01,0,9.46,"21,77,331"
